"Date","Symbol","Name","Pricing Date","Price Min","Price Max","IPO type","Has a SPAC converted to its target ticker?","Public offering price (POP)","Insider Lockup Days","Insider Lockup Date","Offering Value","Offering Shares","Outstanding Shares","Total ordinary shares out after the offering","Total market cap at the moment of the offer","For ADRs, the total amount of ordinary shares that the ADRs represent	","Shares Available from Selling Holders","Deal Status","F1/S1/other link information is pulled from","Last year's revenue (in USD)","The year the ""last year's revenue"" refers to","Last year's income (in USD)","The year the ""last year's income"" refers to","Company description, including description of target for SPAC"
"2014-06-10","MOKO","MOKO Social Media Limited","--","7.50","9","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-10","NERV","Minerva Neurosciences","--","10","12","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-10","ASPN","Aspen Aerogels","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","ZPIN","Zhaopin Ltd","--","12.50","14.50","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","FELP","Foresight Energy","--","19","21","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","KNMD","KineMed","--","6.50","7.50","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","VNOM","Viper Energy Partners","--","19","21","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","PARN","Parnell Pharma","--","17","19","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","MIK","Michaels Companies","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","TAG","Taggares Agriculture Corp","--","6","7","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","NAO","Nordic American Offshore","--","16","18","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","ARDX","Ardelyx","--","13","15","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","ECR","Eclipse Resources Corp.","--","27","30","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-09","AMBX","Ambrx, Inc.","--","12","14","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-06","ZSPH","ZS Pharma","--","15","17","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-06","WLKP","Westlake Chemical","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-06","SERV","ServiceMaster Global","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-06","VYRX","Vyrix Pharmaceuticals","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-06","RDUS","Radius Health","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-06","WLRHU","WL Ross Holding Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-06","VBLT","Vascular Biogenics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-06","ANET","Arista Networks","--","36","40","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-05","ZFGN","Zafgen","--","14","16","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-05","SNDX","Syndax Pharmaceuticals","--","13","15","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-05","PFNX","Pfenex","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-05","AMPH","Amphastar Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-05","CCS","Century Communities","--","23","26","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-04","GBIM","GlobeImmune","--","15","17","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-03","DMTK","DermTech","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","MTBC","MTBC","--","9","11","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","ZPIN","Zhaopin Ltd","--","12.50","14.50","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","NAO","Nordic American Offshore","--","16","18","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","MRD","Memorial Resource Development Corp.","--","16","18","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","MIK","Michaels Companies","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","SGNL","Signal Genetics","--","10","12","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","RDUS","Radius Health","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","TSE","Trinseo","--","17","19","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","ABY","Abengoa Yield ADS","--","25","27","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","ASPN","Aspen Aerogels","--","10","12","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-06-02","ECR","Eclipse Resources Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-30","WLRHU","WL Ross Holding Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-30","CTLT","Catalent","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-29","MOBL","MobileIron","--","8","10","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-29","VNOM","Viper Energy Partners","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-29","RESN","Resonant","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-29","RIVR","River Valley Bancorp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-27","RESN","Resonant","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-27","MRD","Memorial Resource Development Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-27","ANET","Arista Networks","--","36","40","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-23","PE","Parsley Energy","--","15","18","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-23","HRTG","Heritage Insurance Hldgs","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-23","SDPI","Superior Drilling Products","--","5","7","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-23","AGRX","Agile Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-23","CLRS","Clarus Therapeutics","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-22","SUNE","Sunedison","--","13","15","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-22","JD","JD.com","--","16","18","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-22","HRTG","Heritage Insurance Hldgs","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-22","MCLB","Microlin Bio","--","10","12","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-22","AGRX","Agile Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-22","ASPN","Aspen Aerogels","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","JGW","JGWPT Holdings","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","ROKA","Roka Bioscience","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","JD","JD.com","--","16","18","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","FELP","Foresight Energy","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","TCPI","TCP International Holdings","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","PARN","Parnell Pharma","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","GBIM","GlobeImmune","--","15","17","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","ICC","21st Century Oncology Holdings","--","8","10","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-21","PMAR","Principal Maritime Tankers","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-20","TAG","Taggares Agriculture Corp","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-20","RESN","Resonant","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-20","TGEN","Tecogen","--","4.75","5.75","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-20","AMBX","Ambrx, Inc.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-20","ADPT","Adeptus Health","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-20","DNCE","Dance Biopahrma","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-20","AMPH","Amphastar Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-19","GPRO","GoPro","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-19","PARN","Parnell Pharma","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-19","SDPI","Superior Drilling Products","--","5","7","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-19","JD","JD.com","--","16","18","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-19","KITE","Kite Pharma","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-19","ARDX","Ardelyx","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-19","BSPCU","BSP Acquisition","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-16","JMEI","Jumei Intl Hldg","--","19.50","21.50","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-16","ICC","21st Century Oncology Holdings","--","14","16","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-16","JMEI","Jumei Intl Hldg","--","19.50","21.50","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-16","TRUE","TrueCar","--","12","14","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-16","ISTR","Investar Holding","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-16","SNDX","Syndax Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-16","RESN","Resonant","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-15","ZSPH","ZS Pharma","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-15","ZPIN","Zhaopin Ltd","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-15","TRUE","TrueCar","--","12","14","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-15","TRUE","TrueCar","--","12","14","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-15","NEXT","NextDecade","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-15","KNMD","KineMed","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-15","SGNL","Signal Genetics","--","10","12","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-15","BWFG","Bankwell Financial Gr","--","18","19","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-14","ZEN","Zendesk","--","8","10","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-14","ZEN","Zendesk","--","8","10","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-14","SFBS","Servisfirst Bancshares","--","91","93","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-14","PMAR","Principal Maritime Tankers","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-14","ENFC","Entegra Financial","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-13","HRTG","Heritage Insurance Hldgs","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-13","SFBS","Servisfirst Bancshares","--","91","93","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-13","BWFG","Bankwell Financial Gr","--","18","19","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-12","SEMI","SunEdison Semiconductor","--","13","15","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-12","JMEI","Jumei Intl Hldg","--","19.50","21.50","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-12","PE","Parsley Energy","--","15","18","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-12","SDPI","Superior Drilling Products","--","5","7","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","WLRHU","WL Ross Holding Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","TOUR","Tuniu","--","9","11","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","PBFX","PBF Logistics","--","19","21","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","SERV","ServiceMaster","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","FFWM","First Foundations","--","21","24","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","JD","JD.com","--","16","18","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","ABDC","Alcentra Capital","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","AGRX","Agile Therapeutics","--","12","14","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","ABDC","Alcentra Capital","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-09","DMTK","DermTech","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-08","MTBC","MTBC","--","9","11","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-08","PBFX","PBF Logistics","--","19","21","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-08","KTWO","K2M Group Holdings","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-08","JPEP","JP Energy Partners LP","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-08","ALDR","Alder BioPharmaceuticals","--","13","15","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-08","LPG","Dorian LPG","--","18","20","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-07","ICC","21st Century Oncology Holdings","--","14","16","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-07","MOBL","MobileIron","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-07","VNOM","Viper Energy Partners","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-07","GLOP","GasLog Partners","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-07","KTWO","K2M Group Holdings","--","16","18","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-07","NVBX","Nano Vibronix","--","5","7","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-07","VYRX","Vyrix Pharmaceuticals","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-06","GLOP","GasLog Partners","--","19","21","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","ZEN","Zendesk","--","8","10","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","ZPIN","Zhaopin Ltd","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","NAO","Nordic American Offshore","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","TFSCU","1347 Capital Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","SFBS","Servisfirst Bancshares","--","91","93","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","TRUE","TrueCar","--","12","14","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","MCLB","Microlin Bio","--","10","12","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","TSE","Trinseo","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","PE","Parsley Energy","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","ECR","Eclipse Resources Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","BWFG","Bankwell Financial Gr","--","21","24","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","AGRX","Agile Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-05","CTLT","Catalent","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-02","SCYX","SCYNEXIS","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-02","ARES","Ares Management","--","21.00","23.00","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-02","ZFGN","Zafgen","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-02","MRD","Memorial Resource Development Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-02","FRSH","Papa Murphy's","--","11.00","13.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-02","ECAV","ETRE REIT","--","14","16","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-02","AMBX","Ambrx, Inc.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-01","ZSK","Zoosk","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-01","MAPI","Mapi Pharma","--","13.00","15.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-01","TUBE","Tubemogul ","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-01","MIK","Michaels Companies","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-01","ALDX","Aldeyra Therapeutics","--","10.00","12.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-05-01","ALDR","Alder BioPharmaceuticals","--","13.00","15.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-30","SCYX","SCYNEXIS","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-30","NANO VIBRO","NVBX","--","5.00","7.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-30","PBFX","PBF Logistics","--","19.00","21.00","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-30","SFBS","Servisfirst Bancshares","--","91.00","93.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-29","WLKP","Westlake Chemical","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-29","MPS","Mercury Payment Systems","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-29","GBIM","GlobeImmune","--","15.00","17.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-28","ZFGN","Zafgen","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-28","GLOG","GasLog","--","19.00","21.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-28","LPG","Dorian LPG","--","18.00","21.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-28","TOUR","Tuniu","--","9.00","11.00","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-28","ASPN","Aspen Aerogels","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-28","ABY","Abengoa Yield ADS","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-28","CDX","CardioDX","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-25","QTNTU","Quotient Ltd","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-25","SYF","Synchrony Finl","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-25","RDUS","Radius Health","--","14.00","16.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-25","ALDX","Aldeyra Therapeutics","--","10.00","12.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-25","ALDR","Alder BioPharmaceuticals","--","13.00","15.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-24","QTNT","Quotient","--","9.00","11.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-24","ULTH","Ulthera","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-24","ECME","ECM Energy Services","--","7.00","9.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-24","AROS","Ariosa Diagnostics","--","16.00","18.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-24","ALDX","Aldeyra Therapeutics","--","10.00","12.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-23","ZEN","Zendesk","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-23","QTNT","Quotient","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-23","EVAR","Lombard Medical","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-23","MOBL","MobileIron","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-23","TGEN","Tecogen","--","4.75","5.75","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-22","ARES","Ares Management","--","21.00","23.00","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-22","KTWO","K2M Group Holdings","--","16.00","18.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-22","SEMI","SunEdison Semiconductor","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-21","FRSH","Papa Murphy's","--","11.00","13.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-21","GLOP","GasLog Partners","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-21","ANET","Arista Networks","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-18","FFWM","First Foundations","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","LEJU","Leju Holdings","--","10.00","12.00","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","NAO","Nordic American Offshore","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","LEJU","Leju Holdings","--","","","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","QTNT","Quotient","--","9.00","11.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","SABR","Sabre","--","18.0","20.000","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","WB","Weibo","--","17.0","19.000","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","LEJU","Leju Holdings","--","","","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","WB","Weibo","--","","","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","VTL","Vital Therapies","--","13.0","15.000","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","TGEN","Tecogen","--","4.75","5.75","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","SPWH","Sportsman's Warehouse","--","11.00","13.000","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","SPWH","Sportsman's Warehouse","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","LPG","Dorian LPG Ltd.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","VTL","Vital Therapies","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","SABR","Sabre","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","WB","Weibo","--","","","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","TAG","Taggares Agriculture Corp","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-17","MAPI","Mapi Pharma","--","13.00","15.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-16","ZSK","Zoosk","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-16","VYRX","Vyrix Pharmaceuticals","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-16","TRIV","Trivascular Technologies","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-16","VTL","Vital Therapies","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-16","SABR","Sabre","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-16","SPWH","Sportsman's Warehouse","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-16","AROS","Ariosa Diagnostics","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-11","ZOES","Zoe's Kitchen","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-11","PAHC","Phibro Animal Health","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
